1,48.80121,2.29413,1
1,48.80218,2.29634,1
1,48.80222,2.29638,1
1,48.80225,2.29645,1
1,48.80238,2.29671,1
1,48.8024,2.29671,1
1,48.80241,2.29672,1
1,48.80242,2.29673,1
1,48.80243,2.29674,1
1,48.8026,2.29692,1
1,48.80365,2.29761,1
1,48.80406,2.29785,1
1,48.80438,2.29791,1
1,48.80505,2.29799,1
1,48.80627,2.29812,1
1,48.80679,2.29822,1
1,48.80697,2.29823,1
1,48.80702,2.29824,1
1,48.80705,2.29825,1
1,48.80709,2.29827,1
1,48.80716,2.29833,1
1,48.80717,2.29837,1
1,48.80717,2.29839,1
1,48.80718,2.29841,1
1,48.80718,2.29843,1
1,48.80719,2.29845,1
1,48.8072,2.29847,1
1,48.80722,2.29848,1
1,48.80724,2.29849,1
1,48.80726,2.2985,1
1,48.80731,2.29856,1
1,48.80738,2.29867,1
1,48.80746,2.29877,1
1,48.80803,2.2994,1
1,48.80867,2.30021,1
1,48.80921,2.30091,1
1,48.80931,2.30097,1
1,48.80947,2.30115,1
1,48.81004,2.30173,1
1,48.81074,2.30231,1
1,48.81087,2.30241,1
1,48.81105,2.30253,1
1,48.81116,2.30264,1
1,48.81135,2.30284,1
1,48.81155,2.3031,1
1,48.81159,2.30317,1
1,48.81162,2.30326,1
1,48.81177,2.30326,1
1,48.81193,2.3034,1
1,48.81303,2.30433,1
1,48.81334,2.3046,1
1,48.81372,2.30491,1
1,48.81446,2.30554,1
1,48.81504,2.30603,1
1,48.816,2.30684,1
1,48.81673,2.30747,1
1,48.81732,2.30793,1
1,48.81771,2.30824,1
1,48.81799,2.30845,1
1,48.8181,2.30851,1
1,48.81822,2.30866,1
1,48.81839,2.30886,1
1,48.81868,2.30921,1
1,48.81902,2.30966,1
1,48.81932,2.31005,1
1,48.81978,2.31061,1
1,48.81985,2.3107,1
1,48.81998,2.31085,1
1,48.82032,2.31132,1
1,48.82102,2.31225,1
1,48.82172,2.31317,1
1,48.82195,2.31349,1
1,48.82232,2.31407,1
1,48.82248,2.31425,1
1,48.82257,2.31439,1
1,48.82271,2.31472,1
1,48.82302,2.31545,1
1,48.8236,2.31678,1
1,48.82375,2.31711,1
1,48.82387,2.31748,1
1,48.82394,2.31772,1
1,48.82426,2.31843,1
1,48.82434,2.31862,1
1,48.82443,2.31884,1
1,48.82459,2.31923,1
1,48.82465,2.3194,1
1,48.82469,2.31954,1
1,48.82484,2.31984,1
1,48.82513,2.32048,1
1,48.82555,2.32146,1
1,48.82565,2.32166,1
1,48.82594,2.32234,1
1,48.82622,2.32296,1
1,48.8266,2.32383,1
1,48.82677,2.32422,1
1,48.82687,2.32443,1
1,48.82706,2.32489,1
1,48.82713,2.32506,1
1,48.82754,2.32598,1
1,48.82775,2.32641,1
1,48.82782,2.32654,1
1,48.82784,2.32657,1
1,48.82796,2.32655,1
1,48.828,2.32656,1
1,48.82802,2.32658,1
1,48.82804,2.3266,1
1,48.82806,2.32663,1
1,48.82811,2.32677,1
1,48.82827,2.32705,1
1,48.82836,2.32717,1
1,48.8284,2.32725,1
1,48.82883,2.32762,1
1,48.82924,2.32799,1
1,48.82965,2.32835,1
1,48.83014,2.32877,1
1,48.83078,2.32934,1
1,48.83123,2.32973,1
1,48.83144,2.32987,1
1,48.83186,2.33023,1
1,48.83229,2.3306,1
1,48.83326,2.3314,1
1,48.83372,2.33177,1
1,48.83375,2.33196,1
1,48.8337,2.33208,1
1,48.83391,2.33225,1
1,48.83409,2.33242,1
1,48.83423,2.33261,1
1,48.83437,2.33273,1
1,48.83448,2.3328,1
1,48.83455,2.33283,1
1,48.83463,2.33287,1
1,48.83497,2.33316,1
1,48.83542,2.33366,1
1,48.83597,2.3342,1
1,48.83673,2.33492,1
1,48.83742,2.33552,1
1,48.83759,2.33568,1
1,48.83767,2.33568,1
1,48.83838,2.33636,1
1,48.83849,2.33648,1
1,48.83855,2.33655,1
1,48.83875,2.33666,1
1,48.83901,2.3367,1
1,48.83925,2.33673,1
1,48.83932,2.33679,1
1,48.83957,2.33685,1
1,48.83973,2.33687,1
1,48.83996,2.3369,1
1,48.84008,2.33694,1
1,48.84074,2.33732,1
1,48.84089,2.3374,1
1,48.84097,2.3374,1
1,48.84123,2.33754,1
1,48.84171,2.33781,1
1,48.8425,2.33825,1
1,48.84391,2.33901,1
1,48.84524,2.33974,1
1,48.84624,2.34027,1
1,48.84642,2.34035,1
1,48.84654,2.34042,1
1,48.84658,2.34047,1
1,48.84661,2.3405,1
1,48.84668,2.34054,1
1,48.84673,2.34058,1
1,48.84692,2.34068,1
1,48.84718,2.34084,1
1,48.8472,2.34085,1
1,48.84722,2.34085,1
1,48.84724,2.34085,1
1,48.84728,2.34084,1
1,48.84742,2.34089,1
1,48.84752,2.34105,1
1,48.84754,2.34107,1
1,48.84755,2.34108,1
1,48.84758,2.3411,1
1,48.84775,2.34121,1
1,48.84817,2.34146,1
1,48.84837,2.34159,1
1,48.84867,2.34177,1
1,48.84887,2.3419,1
1,48.85027,2.34274,1
1,48.85038,2.34254,1
1,48.85062,2.34274,1
1,48.85086,2.34285,1
1,48.85108,2.34296,1
1,48.85139,2.34313,1
1,48.85183,2.34333,1
1,48.85183,2.34347,1
1,48.85278,2.3439,1
1,48.85334,2.34418,1
1,48.85341,2.34421,1
1,48.85371,2.34437,1
1,48.85379,2.34444,1
1,48.85429,2.34496,1
1,48.85435,2.34502,1
1,48.85494,2.34564,1
1,48.85515,2.34585,1
1,48.85528,2.34595,1
1,48.85586,2.34636,1
1,48.85622,2.34661,1
1,48.85635,2.34669,1
1,48.85675,2.34694,1
1,48.85708,2.34711,1
1,48.85712,2.34718,1
1,48.85715,2.34731,1
1,48.85721,2.34745,1
1,48.85728,2.34756,1
1,48.85731,2.34759,1
1,48.85748,2.34769,1
1,48.85774,2.34784,1
1,48.85846,2.34828,1
1,48.85856,2.34835,1
1,48.85876,2.34846,1
1,48.85953,2.34889,1
1,48.86055,2.34945,1
1,48.86062,2.34949,1
1,48.86118,2.34981,1
1,48.86196,2.35024,1
1,48.86245,2.35053,1
1,48.86336,2.351,1
1,48.86412,2.35142,1
1,48.8644,2.35158,1
1,48.86521,2.35202,1
1,48.8658,2.35238,1
1,48.86627,2.35264,1
1,48.86743,2.35328,1
1,48.86764,2.3534,1
1,48.86815,2.35367,1
1,48.86836,2.3538,1
1,48.86871,2.35398,1
1,48.86927,2.35429,1
1,48.86936,2.35434,1
1,48.86918,2.3551,1
1,48.86923,2.35517,1
1,48.8693,2.35535,1
1,48.86932,2.35557,1
1,48.86932,2.35567,1
1,48.86996,2.35604,1
1,48.87071,2.35649,1
1,48.87109,2.35672,1
1,48.8715,2.35696,1
1,48.87182,2.35716,1
1,48.87264,2.35763,1
1,48.87303,2.35785,1
1,48.87371,2.35823,1
1,48.87394,2.35832,1
1,48.87394,2.35847,1
1,48.8742,2.35863,1
1,48.87433,2.35871,1
1,48.87479,2.35901,1
1,48.87502,2.35925,1
1,48.87508,2.35933,1
1,48.87516,2.35945,1
1,48.87524,2.35958,1
1,48.87573,2.3604,1
1,48.87599,2.36062,1
1,48.87607,2.36069,1
1,48.87622,2.36077,1
1,48.87631,2.36082,1
1,48.87635,2.36082,1
1,48.87637,2.36082,1
1,48.8766,2.36094,1
1,48.8767,2.36101,1
1,48.87685,2.36095,1
1,48.87707,2.36108,1
1,48.87745,2.36131,1
1,48.87785,2.36155,1
1,48.87849,2.36193,1
1,48.87865,2.36205,1
1,48.8789,2.36225,1
1,48.879,2.36227,1
1,48.87919,2.36232,1
1,48.87924,2.36232,1
1,48.87938,2.36231,1
1,48.87997,2.36223,1
1,48.88019,2.3622,1
1,48.88032,2.36229,1
1,48.88044,2.36232,1
1,48.88065,2.36236,1
1,48.88181,2.36299,1
1,48.88187,2.36288,1
1,48.88194,2.36285,1
1,48.88217,2.36312,1
1,48.88225,2.36322,1
1,48.88233,2.36327,1
1,48.88239,2.3633,1
1,48.88265,2.36346,1
1,48.88299,2.36368,1
1,48.88362,2.36411,1
1,48.88423,2.36459,1
1,48.88431,2.36476,1
1,48.88451,2.36489,1
1,48.88451,2.36477,1
1,48.8849,2.36515,1
1,48.88523,2.36545,1
1,48.8856,2.36578,1
1,48.88605,2.36618,1
1,48.8865,2.36656,1
1,48.88669,2.36669,1
1,48.88687,2.36679,1
1,48.88735,2.36701,1
1,48.88768,2.36715,1
1,48.8883,2.36737,1
1,48.88858,2.36749,1
1,48.88929,2.36785,1
1,48.88974,2.3681,1
1,48.88983,2.36815,1
1,48.88993,2.3682,1
1,48.89008,2.36826,1
1,48.89055,2.36847,1
1,48.89206,2.36913,1
1,48.89291,2.3695,1
1,48.89413,2.37006,1
1,48.89431,2.3702,1
1,48.89445,2.37033,1
1,48.89451,2.37045,1
1,48.89458,2.37065,1
1,48.89466,2.3708,1
1,48.89505,2.37141,1
1,48.89526,2.37179,1
1,48.8953,2.37185,1
1,48.89556,2.37157,1
1,48.89578,2.37127,1
1,48.89593,2.37108,1
1,48.89611,2.37085,1
1,48.89634,2.37057,1
1,48.89638,2.37055,1
1,48.89643,2.37054,1
1,48.89654,2.37054,1
1,48.89668,2.37053,1
1,48.89708,2.37051,1
1,48.89774,2.37048,1
1,48.89796,2.37046,1
1,48.89831,2.37045,1
1,48.89861,2.37044,1
1,48.89863,2.37038,1
1,48.89865,2.37024,1
1,48.89872,2.37025,1
1,48.89907,2.37023,1
1,48.89971,2.37019,1
1,48.89988,2.37019,1
1,48.90042,2.37022,1
1,48.90047,2.37031,1
1,48.90061,2.37029,1
1,48.90067,2.37029,1
1,48.90077,2.37029,1
1,48.90087,2.3703,1
1,48.90104,2.37024,1
1,48.9012,2.37016,1
1,48.90138,2.37012,1
1,48.9015,2.37012,1
1,48.90161,2.37012,1
1,48.9017,2.37014,1
1,48.90182,2.37026,1
1,48.90189,2.37032,1
1,48.90214,2.3706,1
1,48.90235,2.37083,1
1,48.9032,2.37184,1
1,48.90358,2.37228,1
1,48.90437,2.37321,1
1,48.90598,2.37507,1
1,48.90636,2.37551,1
1,48.90687,2.37606,1
1,48.90724,2.37649,1
1,48.90745,2.37673,1
1,48.90758,2.37689,1
1,48.90794,2.37729,1
1,48.90822,2.37763,1
1,48.90841,2.37777,1
1,48.90877,2.37808,1
1,48.9092,2.37832,1
1,48.91002,2.37874,1
1,48.91074,2.37911,1
1,48.91165,2.37958,1
1,48.91244,2.37997,1
1,48.91294,2.38025,1
1,48.91363,2.38058,1
1,48.91444,2.38097,1
1,48.91467,2.38106,1
1,48.91503,2.38122,1
1,48.91523,2.3813,1
1,48.91629,2.38163,1
1,48.91789,2.38215,1
1,48.91949,2.38265,1
1,48.921,2.38312,1
1,48.92205,2.38345,1
1,48.92252,2.3836,1
1,48.92265,2.38367,1
1,48.92282,2.38378,1
1,48.9231,2.38394,1
1,48.92381,2.38417,1
1,48.92428,2.38432,1
1,48.92473,2.38446,1
1,48.92531,2.38464,1
1,48.92543,2.38466,1
1,48.92578,2.38465,1
1,48.92585,2.38466,1
1,48.92667,2.38492,1
1,48.92725,2.38511,1
1,48.92864,2.38555,1
1,48.92917,2.38573,1
1,48.92933,2.38577,1
1,48.92942,2.38578,1
1,48.92951,2.38578,1
1,48.92953,2.38581,1
1,48.92956,2.38586,1
1,48.92961,2.3859,1
1,48.92964,2.38592,1
1,48.92967,2.38593,1
1,48.9297,2.38593,1
1,48.92972,2.38592,1
1,48.92975,2.38591,1
1,48.92994,2.38596,1
1,48.93136,2.38639,1
1,48.93288,2.38686,1
1,48.93345,2.38702,1
1,48.93403,2.38717,1
1,48.93427,2.38725,1
1,48.93469,2.3875,1
1,48.93503,2.38778,1
1,48.93553,2.38823,1
1,48.93581,2.38848,1
1,48.93603,2.38863,1
1,48.93626,2.38875,1
1,48.9365,2.38884,1
1,48.93672,2.3889,1
1,48.93691,2.38893,1
1,48.93712,2.38895,1
1,48.93729,2.38894,1
1,48.93745,2.38889,1
1,48.93761,2.38883,1
1,48.93779,2.38874,1
1,48.93837,2.38834,1
1,48.93867,2.38821,1
1,48.94015,2.38793,1
1,48.94056,2.38786,1
1,48.94135,2.38771,1
1,48.94159,2.38767,1
1,48.94209,2.38757,1
1,48.94234,2.38751,1
1,48.94371,2.3871,1
1,48.94413,2.38701,1
1,48.94501,2.38686,1
1,48.94558,2.38678,1
1,48.94661,2.38665,1
1,48.9467,2.38663,1
1,48.94763,2.38647,1
1,48.94971,2.38611,1
1,48.94986,2.38634,1
1,48.95,2.38651,1
1,48.95038,2.38689,1
1,48.95127,2.38781,1
1,48.95271,2.38933,1
1,48.9527,2.38935,1
1,48.9527,2.38937,1
1,48.95269,2.38939,1
1,48.95269,2.38941,1
1,48.95269,2.38943,1
1,48.95269,2.38945,1
1,48.9527,2.38947,1
1,48.9527,2.38949,1
1,48.95271,2.3895,1
1,48.95271,2.38952,1
1,48.95272,2.38953,1
1,48.95273,2.38955,1
1,48.95274,2.38956,1
1,48.95276,2.38957,1
1,48.95294,2.39002,1
1,48.95332,2.39096,1
1,48.95358,2.39147,1
1,48.95385,2.39181,1
1,48.95434,2.39248,1
1,48.95445,2.39264,1
1,48.95464,2.39289,1
1,48.955,2.39339,1
1,48.9551,2.3936,1
1,48.95537,2.39398,1
1,48.95557,2.39425,1
1,48.95588,2.39463,1
1,48.95615,2.39494,1
1,48.95635,2.39518,1
1,48.95679,2.39564,1
1,48.95708,2.39594,1
1,48.95792,2.39689,1
1,48.95875,2.39789,1
1,48.95945,2.39872,1
1,48.95946,2.39883,1
1,48.9595,2.39902,1
1,48.95952,2.39905,1
1,48.95955,2.39907,1
1,48.95959,2.39907,1
1,48.95961,2.39906,1
1,48.95972,2.39903,1
1,48.95975,2.39906,1
1,48.95994,2.3993,1
1,48.96006,2.39944,1
1,48.96036,2.39982,1
1,48.96048,2.39999,1
1,48.96063,2.40026,1
1,48.96081,2.40054,1
1,48.9609,2.40075,1
1,48.96098,2.40087,1
1,48.96108,2.40096,1
1,48.96113,2.40097,1
1,48.96117,2.40098,1
1,48.96124,2.40103,1
1,48.96128,2.40107,1
1,48.96132,2.40113,1
1,48.96136,2.40122,1
1,48.96138,2.40126,1
1,48.96139,2.40132,1
1,48.96149,2.40146,1
1,48.9616,2.40156,1
1,48.96184,2.40175,1
1,48.96197,2.40185,1
1,48.96211,2.402,1
1,48.96251,2.4025,1
1,48.96263,2.40265,1
1,48.96275,2.40284,1
1,48.96292,2.40316,1
1,48.96312,2.4036,1
1,48.9633,2.40402,1
1,48.96344,2.4044,1
1,48.96371,2.40495,1
1,48.96391,2.40536,1
1,48.9643,2.40604,1
1,48.96464,2.40665,1
1,48.96539,2.40782,1
1,48.96575,2.40838,1
1,48.96606,2.40876,1
1,48.96638,2.40912,1
1,48.9666,2.40938,1
1,48.96697,2.40978,1
1,48.96769,2.4106,1
1,48.96876,2.4118,1
1,48.96908,2.41216,1
1,48.97038,2.41362,1
1,48.97116,2.41451,1
1,48.97169,2.41536,1
1,48.97255,2.41671,1
1,48.97284,2.41718,1
1,48.97335,2.41791,1
1,48.97347,2.4181,1
1,48.97353,2.41819,1
1,48.97368,2.41844,1
1,48.97438,2.41956,1
1,48.97489,2.42038,1
1,48.97539,2.42117,1
1,48.9762,2.42247,1
1,48.97639,2.42275,1
1,48.97652,2.42286,1
1,48.97654,2.42285,1
1,48.97656,2.42285,1
1,48.97659,2.42285,1
1,48.97663,2.42287,1
1,48.97665,2.42288,1
1,48.97667,2.4229,1
1,48.97669,2.42294,1
1,48.97672,2.42301,1
1,48.97673,2.42304,1
1,48.97673,2.42313,1
1,48.97673,2.42315,1
1,48.97672,2.4232,1
1,48.9768,2.42335,1
1,48.97712,2.4238,1
1,48.97676,2.42509,1
1,48.97706,2.42583,1
1,48.97724,2.42627,1
1,48.97744,2.42678,1
1,48.97757,2.42714,1
1,48.9777,2.4275,1
1,48.97832,2.42912,1
1,48.97842,2.42941,1
1,48.97885,2.43054,1
1,48.97889,2.43071,1
1,48.97892,2.43083,1
1,48.97897,2.43093,1
1,48.97903,2.43101,1
1,48.97909,2.43108,1
1,48.97918,2.43121,1
1,48.97952,2.43166,1
1,48.97957,2.43171,1
1,48.97964,2.43177,1
1,48.97974,2.43183,1
1,48.97982,2.43188,1
1,48.97992,2.432,1
1,48.98,2.43211,1
1,48.98011,2.4323,1
1,48.98014,2.43227,1
1,48.98023,2.43221,1
1,48.98032,2.43219,1
1,48.98039,2.43222,1
1,48.98045,2.4323,1
1,48.98049,2.43237,1
1,48.98054,2.43258,1
1,48.98058,2.43267,1
1,48.98063,2.43278,1
1,48.98066,2.43288,1
1,48.98068,2.43297,1
1,48.9807,2.43305,1
1,48.9807,2.43313,1
1,48.98073,2.43313,1
1,48.98082,2.43312,1
1,48.98112,2.43365,1
1,48.98117,2.43357,1
1,48.98154,2.43324,1
1,48.98165,2.43344,1
1,48.98186,2.43397,1
1,48.98204,2.43456,1
1,48.98223,2.4353,1
1,48.98233,2.43525,1
1,48.98239,2.43526,1
1,48.98245,2.43532,1
1,48.98251,2.43546,1
1,48.98253,2.43567,1
1,48.98251,2.43596,1
1,48.98248,2.43611,1
1,48.98278,2.4362,1
1,48.98332,2.43651,1
1,48.98337,2.43655,1
1,48.98418,2.43988,1
1,48.98431,2.44047,1
1,48.98442,2.44108,1
1,48.98444,2.44145,1
1,48.98454,2.44238,1
1,48.9846,2.44285,1
1,48.98463,2.44386,1
1,48.98463,2.44432,1
1,48.98465,2.44452,1
1,48.98473,2.44494,1
1,48.985,2.44586,1
1,48.98511,2.44615,1
1,48.98546,2.4467,1
1,48.98591,2.44743,1
1,48.98611,2.44805,1
1,48.98616,2.44819,1
1,48.98636,2.44888,1
1,48.98642,2.44926,1
1,48.98645,2.44956,1
1,48.98655,2.45045,1
1,48.98667,2.45155,1
1,48.98684,2.4515,1
1,48.98735,2.45139,1
1,48.98779,2.45124,1
1,48.98806,2.45115,1
1,48.98815,2.45115,1
1,48.98823,2.45117,1
1,48.98837,2.45127,1
1,48.9885,2.45139,1
1,48.98872,2.4516,1
1,48.98892,2.45174,1
1,48.9897,2.452,1
1,48.98971,2.45203,1
1,48.9899,2.45208,1
1,48.99006,2.45213,1
1,48.99035,2.45219,1
1,48.99055,2.45225,1
1,48.99065,2.45231,1
1,48.99077,2.45238,1
1,48.99086,2.45246,1
1,48.99168,2.45341,1
1,48.99191,2.45374,1
1,48.99237,2.45435,1
1,48.99262,2.45467,1
1,48.99267,2.45477,1
1,48.99269,2.45491,1
1,48.99275,2.45503,1
1,48.99282,2.45511,1
1,48.99292,2.45516,1
1,48.99307,2.45509,1
1,48.99445,2.45695,1
1,48.99505,2.45796,1
1,48.99542,2.45883,1
1,48.99588,2.46031,1
1,48.99619,2.4611,1
1,48.99656,2.46186,1
1,48.99685,2.46237,1
1,48.99723,2.46299,1
1,48.99775,2.46372,1
1,48.99793,2.46392,1
1,48.99813,2.46409,1
1,48.99846,2.46431,1
1,48.99893,2.46456,1
1,48.99924,2.46468,1
1,48.99967,2.46477,1
1,48.99999,2.46477,1
1,49.00019,2.46474,1
1,49.00141,2.46452,1
1,49.00158,2.4645,1
1,49.00204,2.46443,1
1,49.00256,2.46437,1
1,49.00556,2.46392,1
1,49.00596,2.4639,1
1,49.00642,2.46393,1
1,49.00648,2.46398,1
1,49.00689,2.46412,1
1,49.00724,2.46428,1
1,49.00761,2.46447,1
1,49.00791,2.46469,1
1,49.00808,2.46485,1
1,49.00814,2.46496,1
1,49.00814,2.465,1
1,49.00814,2.46504,1
1,49.00815,2.46508,1
1,49.00817,2.46511,1
1,49.00819,2.46515,1
1,49.00824,2.46519,1
1,49.00825,2.4652,1
1,49.00828,2.46522,1
1,49.00832,2.46523,1
1,49.00834,2.46523,1
1,49.00836,2.46523,1
1,49.00838,2.46523,1
1,49.0084,2.46521,1
1,49.00863,2.46537,1
1,49.00951,2.46656,1
1,49.01015,2.46734,1
1,49.01097,2.46844,1
1,49.01148,2.46911,1
1,49.01157,2.46918,1
1,49.01222,2.47002,1
1,49.0125,2.47033,1
1,49.01267,2.4705,1
1,49.01282,2.47067,1
1,49.01291,2.47066,1
1,49.01299,2.47069,1
1,49.01307,2.47075,1
1,49.01313,2.47084,1
1,49.01329,2.47086,1
1,49.01351,2.47088,1
1,49.01361,2.47089,1
1,49.01401,2.47087,1
1,49.0143,2.47082,1
1,49.01457,2.47072,1
1,49.01476,2.47066,1
1,49.01522,2.4703,1
1,49.01557,2.46996,1
1,49.01621,2.46928,1
1,49.01628,2.46927,1
1,49.01651,2.4692,1
1,49.01691,2.46908,1
1,49.01716,2.46905,1
1,49.01742,2.46908,1
1,49.01788,2.4693,1
1,49.01812,2.46942,1
1,49.01864,2.46964,1
1,49.0192,2.46985,1
1,49.01941,2.46992,1
1,49.01972,2.47007,1
1,49.01992,2.47019,1
1,49.02026,2.47044,1
1,49.02061,2.47086,1
1,49.02094,2.47135,1
1,49.02104,2.47136,1
1,49.02118,2.47125,1
1,49.02127,2.47107,1
1,49.02131,2.47099,1
1,49.0216,2.47127,1
1,49.02222,2.47165,1
1,49.02243,2.47177,1
1,49.0232,2.47213,1
1,49.02409,2.47237,1
1,49.02466,2.47254,1
1,49.02523,2.47272,1
1,49.02577,2.47289,1
1,49.02643,2.4731,1
1,49.02739,2.47338,1
1,49.02774,2.47347,1
1,49.02851,2.47368,1
1,49.02866,2.47367,1
1,49.03004,2.47418,1
1,49.0307,2.47458,1
1,49.03076,2.47462,1
1,49.03081,2.47468,1
1,49.03096,2.47495,1
1,49.03104,2.47513,1
1,49.03188,2.47639,1
1,49.03233,2.47706,1
1,49.03292,2.47801,1
1,49.03345,2.47903,1
1,49.03364,2.47938,1
1,49.03369,2.4795,1
1,49.03374,2.47966,1
1,49.03374,2.47976,1
1,49.03372,2.47993,1
1,49.03368,2.48013,1
1,49.03365,2.48019,1
1,49.03306,2.48133,1
1,49.0331,2.4814,1
1,49.03315,2.48147,1
1,49.0332,2.48155,1
1,49.03325,2.48162,1
1,49.0333,2.48169,1
1,49.03336,2.48177,1
1,49.03343,2.48186,1
1,49.03349,2.48194,1
1,49.03356,2.48203,1
1,49.03362,2.48212,1
1,49.03368,2.48221,1
1,49.03373,2.48229,1
1,49.03382,2.48243,1
1,49.03394,2.4826,1
1,49.03406,2.48277,1
1,49.03416,2.48291,1
1,49.03425,2.48302,1
1,49.03434,2.48313,1
1,49.03442,2.48323,1
1,49.0345,2.48333,1
1,49.03459,2.48343,1
1,49.03467,2.48355,1
1,49.03475,2.48367,1
1,49.03484,2.4838,1
1,49.03493,2.48394,1
1,49.03499,2.48403,1
1,49.03501,2.48406,1
1,49.03504,2.4841,1
1,49.03508,2.48417,1
1,49.03514,2.48426,1
1,49.0352,2.48435,1
1,49.03526,2.48446,1
1,49.03536,2.48464,1
1,49.03542,2.48478,1
1,49.03553,2.48501,1
1,49.03566,2.48529,1
1,49.03582,2.4856,1
1,49.03587,2.48581,1
1,49.03587,2.48595,1
1,49.03585,2.4861,1
1,49.03579,2.48634,1
1,49.03571,2.48649,1
1,49.0356,2.48662,1
1,49.03545,2.48676,1
1,49.03518,2.48703,1
1,49.0349,2.48732,1
1,49.03464,2.48761,1
1,49.03449,2.48775,1
1,49.03435,2.4878,1
1,49.03424,2.48782,1
1,49.03408,2.48777,1
1,49.0339,2.48769,1
1,49.03371,2.48769,1
1,49.03358,2.48777,1
1,49.03351,2.48796,1
1,49.03353,2.48805,1
1,49.0336,2.48824,1
1,49.03368,2.48839,1
1,49.03379,2.48857,1
1,49.03391,2.48876,1
1,49.03395,2.48883,1
1,49.03399,2.48891,1
1,49.03416,2.48922,1
1,49.03426,2.48938,1
1,49.03432,2.48948,1
1,49.03441,2.48958,1
1,49.03452,2.4898,1
1,49.0348,2.49035,1
1,49.03499,2.49064,1
